id,uuid,user_id,user_login,user_name,license,url,image_url,scientific_name,common_name,iconic_taxon_name,taxon_id
65888771,b277d7e5-6a18-481b-af02-fdd6d22b2f02,3495970,lilabird91,Lila,CC0,https://www.inaturalist.org/observations/65888771,https://inaturalist-open-data.s3.amazonaws.com/photos/106124937/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
66364460,6989657d-7c51-43ab-9605-910540e480b9,2486925,doppelganger,Don Johnston,CC0,https://www.inaturalist.org/observations/66364460,https://inaturalist-open-data.s3.amazonaws.com/photos/106968658/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
67119017,a1504ddc-4c21-48b2-abee-67c4c9bb6dd1,2530365,nat_t,natalie,CC0,https://www.inaturalist.org/observations/67119017,https://inaturalist-open-data.s3.amazonaws.com/photos/108361314/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
67766189,d49ac747-af40-46e3-9dc2-3da9c9986b31,3839699,a42147,Amanda Montanhini,CC0,https://www.inaturalist.org/observations/67766189,https://inaturalist-open-data.s3.amazonaws.com/photos/109573152/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
67766199,0206dc9b-0b88-411c-ba01-1c8d5a96ea28,3839699,a42147,Amanda Montanhini,CC0,https://www.inaturalist.org/observations/67766199,https://inaturalist-open-data.s3.amazonaws.com/photos/109573197/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
68783195,89311e73-a3f5-4079-ae20-b32af2a83535,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/68783195,https://inaturalist-open-data.s3.amazonaws.com/photos/111459032/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
68838495,1e6e0021-f347-47ba-b475-5ac17ecd899d,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/68838495,https://inaturalist-open-data.s3.amazonaws.com/photos/111563149/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
69094548,afced1d7-9906-490b-809c-40c2f8690e0a,1459469,kristen163,Kristen Francis,CC0,https://www.inaturalist.org/observations/69094548,https://inaturalist-open-data.s3.amazonaws.com/photos/112039831/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
69267510,e063960a-a36c-404b-840a-023078cdfbe0,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/69267510,https://inaturalist-open-data.s3.amazonaws.com/photos/112365659/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
70024330,b51bc260-28ae-461f-8011-02464b0f8ad9,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/70024330,https://inaturalist-open-data.s3.amazonaws.com/photos/113757625/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
70177766,6ddacf8c-b675-40b6-963a-0e10b314c4ad,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/70177766,https://inaturalist-open-data.s3.amazonaws.com/photos/114034559/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
71334910,678b4d83-49a6-460c-b37b-61264c73ed49,1268934,diegocarau,Diego Carús,CC0,https://www.inaturalist.org/observations/71334910,https://inaturalist-open-data.s3.amazonaws.com/photos/116126522/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
71756005,3f7b8743-d23d-486c-b3df-1c394cfca1a3,1667133,martinmartin,Martin,CC-BY,https://www.inaturalist.org/observations/71756005,https://inaturalist-open-data.s3.amazonaws.com/photos/116874731/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
72713782,f71025ef-805a-4c6b-84e2-8fa222daf2dc,2530133,andrealc,Andrea Loya Castillo,CC-BY-NC,https://www.inaturalist.org/observations/72713782,https://inaturalist-open-data.s3.amazonaws.com/photos/118600789/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
72749106,b9ad7645-ad87-4f62-ae01-4832eb48b6b9,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/72749106,https://inaturalist-open-data.s3.amazonaws.com/photos/118667270/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
73360900,4503bc49-4043-428c-af39-de6c174aa0a2,4171129,m4v,,CC0,https://www.inaturalist.org/observations/73360900,https://inaturalist-open-data.s3.amazonaws.com/photos/119757262/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
73900385,a3b2bccc-81c0-4c3f-bfa4-cc013d7d6750,4155935,ehu006,,CC-BY-NC,https://www.inaturalist.org/observations/73900385,https://inaturalist-open-data.s3.amazonaws.com/photos/120713757/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
74552913,a680ef8c-e863-4352-86f5-651fb23242c8,4069649,binbongo,,CC0,https://www.inaturalist.org/observations/74552913,https://inaturalist-open-data.s3.amazonaws.com/photos/121858408/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
74593161,7a8c2b9a-0d3f-4aa4-b1d3-e4f33f9dad2e,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/74593161,https://inaturalist-open-data.s3.amazonaws.com/photos/121927133/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
75625273,d62e6519-dd29-48ff-9f59-d25189c32468,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/75625273,https://inaturalist-open-data.s3.amazonaws.com/photos/123751665/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
75991979,6e402c8e-2385-411e-a9d2-a8a2d0e46be4,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/75991979,https://inaturalist-open-data.s3.amazonaws.com/photos/124339369/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
76428770,24e23990-edd2-41f3-a6b3-3c4574fa8bff,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/76428770,https://inaturalist-open-data.s3.amazonaws.com/photos/125024463/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
76428777,cbb05316-5395-4979-b540-fed3c4140973,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/76428777,https://inaturalist-open-data.s3.amazonaws.com/photos/125024517/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
76670055,58d671fb-9842-4497-9075-ed96270b83de,1095036,kathy178,Kathy Marie,CC0,https://www.inaturalist.org/observations/76670055,https://inaturalist-open-data.s3.amazonaws.com/photos/125399979/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
76829562,9ff6dba5-bdde-4cfe-bc71-8b7b4fdc16bd,52839,glmory,Jesse Rorabaugh,CC0,https://www.inaturalist.org/observations/76829562,https://inaturalist-open-data.s3.amazonaws.com/photos/125656834/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
78249374,32cb9c52-6c33-4eb7-b343-f19a2f9b2ea1,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/78249374,https://inaturalist-open-data.s3.amazonaws.com/photos/128034401/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
80289808,b57432b0-7dc9-49a6-b47c-5569309b19c0,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/80289808,https://inaturalist-open-data.s3.amazonaws.com/photos/131582811/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
81595949,9534a322-edc0-4088-be0b-7f528aeb86d5,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/81595949,https://inaturalist-open-data.s3.amazonaws.com/photos/133842939/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
82036499,227f939e-5673-47cf-b505-06c5a3844a76,1802498,janabuggs,Jana Miller,CC0,https://www.inaturalist.org/observations/82036499,https://inaturalist-open-data.s3.amazonaws.com/photos/134607437/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
83699226,330189d1-f0ab-4e14-b70f-31689dd58b15,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/83699226,https://inaturalist-open-data.s3.amazonaws.com/photos/137488700/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
86093636,977e4968-8326-4730-8729-1d6023b55030,1514402,hhulsberg,Hugo Hulsberg,CC-BY,https://www.inaturalist.org/observations/86093636,https://inaturalist-open-data.s3.amazonaws.com/photos/141769060/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
86093699,6c7f5f61-d77a-47c1-8099-a06e4f36d313,1514402,hhulsberg,Hugo Hulsberg,CC-BY,https://www.inaturalist.org/observations/86093699,https://inaturalist-open-data.s3.amazonaws.com/photos/141769410/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
86554048,941e4543-9c75-4083-a91e-ec779904746d,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/86554048,https://inaturalist-open-data.s3.amazonaws.com/photos/142604581/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
87949161,0525d297-d124-4f3e-8f51-5952c7a724d0,3478104,ethologist,Emily Langdon-Lassagne,CC-BY,https://www.inaturalist.org/observations/87949161,https://inaturalist-open-data.s3.amazonaws.com/photos/145058202/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
90458189,4093fc14-8d36-45c7-95a3-2d3e58195645,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/90458189,https://inaturalist-open-data.s3.amazonaws.com/photos/149506490/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
92967084,a761ea94-2127-4ef1-baf7-39f13561602d,899880,jeneba,Jessica Barlow,CC0,https://www.inaturalist.org/observations/92967084,https://inaturalist-open-data.s3.amazonaws.com/photos/154010054/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
92987168,1c7dd94e-31b0-4bbe-a419-5e2276ba3982,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/92987168,https://inaturalist-open-data.s3.amazonaws.com/photos/154045200/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
98826563,b609667b-f681-4742-8754-858ed5050a1c,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/98826563,https://inaturalist-open-data.s3.amazonaws.com/photos/164626339/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
101550026,1b6bfe7a-1587-4fc4-a520-ecf5f9ede647,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/101550026,https://inaturalist-open-data.s3.amazonaws.com/photos/169606350/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
101550205,c7107798-7624-4cf9-97d5-30e44516c215,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/101550205,https://inaturalist-open-data.s3.amazonaws.com/photos/169606680/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
102508091,bedcc7b1-e88e-4c50-8174-b71cbb7167dd,761945,juniem,,CC0,https://www.inaturalist.org/observations/102508091,https://inaturalist-open-data.s3.amazonaws.com/photos/171372490/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
103225221,a0d9a26c-df93-4c3b-972b-d5f9f625b564,3917500,limarrudandre,andré,CC0,https://www.inaturalist.org/observations/103225221,https://inaturalist-open-data.s3.amazonaws.com/photos/172713190/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
108971344,e11a3765-777f-4b0c-a47d-ccc44f4af880,822239,icaswell,Isaac Caswell,CC0,https://www.inaturalist.org/observations/108971344,https://inaturalist-open-data.s3.amazonaws.com/photos/183576155/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
109072441,80c673bb-b358-480b-9db4-0d2bc7501cdd,822239,icaswell,Isaac Caswell,CC0,https://www.inaturalist.org/observations/109072441,https://inaturalist-open-data.s3.amazonaws.com/photos/183763093/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
109177628,4c3fba87-dd6c-46ff-93e4-313a92691fdc,1459469,kristen163,Kristen Francis,CC0,https://www.inaturalist.org/observations/109177628,https://inaturalist-open-data.s3.amazonaws.com/photos/183961203/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
111385249,a39f7211-4eb1-4512-8960-c44ea8755463,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/111385249,https://inaturalist-open-data.s3.amazonaws.com/photos/188027131/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112217088,c0ddcf2f-e1a8-468b-a4f7-e43af50d244c,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/112217088,https://inaturalist-open-data.s3.amazonaws.com/photos/189529009/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112217096,81326c00-cc6b-4704-8c83-4748db9ea549,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/112217096,https://inaturalist-open-data.s3.amazonaws.com/photos/189529106/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
112326129,42072b40-262b-45f8-8b99-34793ed95b6a,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/112326129,https://inaturalist-open-data.s3.amazonaws.com/photos/189725756/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
113517699,eaf243f8-81b2-4050-8d2d-02e618d3311a,939093,danieldas,Daniel Das,CC0,https://www.inaturalist.org/observations/113517699,https://inaturalist-open-data.s3.amazonaws.com/photos/191776707/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114574849,f57bb3f9-ef90-4d25-a255-ffdb8fa0f952,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/114574849,https://inaturalist-open-data.s3.amazonaws.com/photos/193470292/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
114741680,862a18db-7fa0-49ab-a778-b216261b8189,39066,twsummer,Theo Summer,CC0,https://www.inaturalist.org/observations/114741680,https://inaturalist-open-data.s3.amazonaws.com/photos/193722287/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
116587010,49b5cc17-8542-4694-9208-adb697763bc5,762457,wafflemaster135,Evelyn Peden,CC0,https://www.inaturalist.org/observations/116587010,https://inaturalist-open-data.s3.amazonaws.com/photos/196813167/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118654666,44654d27-30d6-4b57-8209-50c592826e97,866186,erickalee,,CC0,https://www.inaturalist.org/observations/118654666,https://inaturalist-open-data.s3.amazonaws.com/photos/200500805/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
118832990,7cc9e783-ab7f-4333-a2bf-36db4c751d65,1384317,angelicamariabatistamorales,Angelica María Batista Morales,CC0,https://www.inaturalist.org/observations/118832990,https://inaturalist-open-data.s3.amazonaws.com/photos/200818195/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
119016777,1c65b529-62f2-457d-9eed-bfc7a3241ec1,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/119016777,https://inaturalist-open-data.s3.amazonaws.com/photos/201154591/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
120441568,cb65f5bd-41a2-4f2f-90b5-1ed11b2edcb8,762373,calinsdad,Calinsdad,CC0,https://www.inaturalist.org/observations/120441568,https://inaturalist-open-data.s3.amazonaws.com/photos/203704779/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
122043287,092ccec6-6fb0-4be7-ba67-6d4dfdcaccaa,4141384,lightbed,"",CC0,https://www.inaturalist.org/observations/122043287,https://inaturalist-open-data.s3.amazonaws.com/photos/206587365/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
123472269,3b33e842-a56b-4cbb-82fa-6676ddaa4cf0,2549323,gendereuphorbia,"ant, like the bug",CC0,https://www.inaturalist.org/observations/123472269,https://inaturalist-open-data.s3.amazonaws.com/photos/209174150/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
124041614,714b7780-4b68-4973-b4cd-b99230a1c963,2549323,gendereuphorbia,"ant, like the bug",CC0,https://www.inaturalist.org/observations/124041614,https://inaturalist-open-data.s3.amazonaws.com/photos/210198995/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
125016431,354c5956-f8d4-4a15-9512-4d17802cf5e1,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/125016431,https://inaturalist-open-data.s3.amazonaws.com/photos/211965655/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
126025621,433fba4e-8e8a-4c24-b0d0-eda4ee720311,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/126025621,https://inaturalist-open-data.s3.amazonaws.com/photos/213785614/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
126200255,2dc558e1-69b2-4054-ab43-84e9835e8d81,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/126200255,https://inaturalist-open-data.s3.amazonaws.com/photos/214102546/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
128164674,26bc3cd9-235b-44dd-a05a-3218cdd20bec,2081962,kcthetc1,"",CC0,https://www.inaturalist.org/observations/128164674,https://inaturalist-open-data.s3.amazonaws.com/photos/217668936/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
128376953,7ab44355-e713-441e-bf4c-510c54c001e4,3478104,ethologist,Emily Langdon-Lassagne,CC-BY,https://www.inaturalist.org/observations/128376953,https://inaturalist-open-data.s3.amazonaws.com/photos/218052186/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
128769056,dcad05b8-4524-4ba4-832b-972250a9db3e,187967,juan-mt,Juan J. Morales-Trejo,CC0,https://www.inaturalist.org/observations/128769056,https://inaturalist-open-data.s3.amazonaws.com/photos/218753708/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
128909886,84375574-a215-4fad-b727-6957f849a46e,1378,crawfordaj,Andrew J. Crawford,CC0,https://www.inaturalist.org/observations/128909886,https://inaturalist-open-data.s3.amazonaws.com/photos/219006671/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
135258210,614bfe9f-1f70-46b2-8c05-2404ef085965,1878873,stekkelpak,Zoltán Stekkelpak,CC0,https://www.inaturalist.org/observations/135258210,https://inaturalist-open-data.s3.amazonaws.com/photos/230669329/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
135544813,a6cb8a10-5f0a-4f1c-abe5-8eea0bb53f9b,738948,buggybuddy,Jade Fortnash,CC0,https://www.inaturalist.org/observations/135544813,https://inaturalist-open-data.s3.amazonaws.com/photos/231188785/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
136856260,3b3b9249-823c-4e3f-9326-2dd8a7d90198,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/136856260,https://inaturalist-open-data.s3.amazonaws.com/photos/233629887/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
137188139,95cd9d0e-defe-4092-b63f-c9e57d9b46df,10790,laiet17,,,https://www.inaturalist.org/observations/137188139,https://inaturalist-open-data.s3.amazonaws.com/photos/234252191/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
138512114,11e48144-d9ef-4510-9d73-b6f5a49a96dd,4307703,michelle_lopez,Michelle Lopez,CC0,https://www.inaturalist.org/observations/138512114,https://inaturalist-open-data.s3.amazonaws.com/photos/236762057/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
139049580,b3875283-b354-496b-bcbf-9bbbacdc64cb,1682761,ruthgo,Ruth Gutiérrez Oliveros,CC0,https://www.inaturalist.org/observations/139049580,https://inaturalist-open-data.s3.amazonaws.com/photos/237751579/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
139441760,6759cfa4-15b2-40d2-8569-9be0b1b548eb,3478104,ethologist,Emily Langdon-Lassagne,CC-BY,https://www.inaturalist.org/observations/139441760,https://inaturalist-open-data.s3.amazonaws.com/photos/238497842/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
139518603,3a9645c3-4514-454c-98c5-4e8a00b1656a,5507283,diphylleiagrayi,Valéria Barbosa,CC0,https://www.inaturalist.org/observations/139518603,https://inaturalist-open-data.s3.amazonaws.com/photos/238646746/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
139663748,131487ef-4736-4df0-929f-306420920064,1878873,stekkelpak,Zoltán Stekkelpak,CC0,https://www.inaturalist.org/observations/139663748,https://inaturalist-open-data.s3.amazonaws.com/photos/238919461/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
139664971,9b75d3e4-f272-4659-b73d-e7687454f409,1878873,stekkelpak,Zoltán Stekkelpak,CC0,https://www.inaturalist.org/observations/139664971,https://inaturalist-open-data.s3.amazonaws.com/photos/238921998/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
140057676,b2beebea-5720-47ea-ba13-8986c815c570,2587044,citfev-unalm,"Círculo de Investigación en Taxonomía, Florística y Ecología Vegetal",CC0,https://www.inaturalist.org/observations/140057676,https://inaturalist-open-data.s3.amazonaws.com/photos/239680520/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
141076774,9ffab788-b940-4b63-af88-0275cf845595,6270029,luiscapeletti,Luis Capeletti,CC0,https://www.inaturalist.org/observations/141076774,https://inaturalist-open-data.s3.amazonaws.com/photos/241597825/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
141077021,9d9b8324-b0f9-421d-96aa-11bd2574e0c2,6270029,luiscapeletti,Luis Capeletti,CC0,https://www.inaturalist.org/observations/141077021,https://inaturalist-open-data.s3.amazonaws.com/photos/241598321/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
141163207,061904c2-e8e0-457c-a3be-27931248e421,6270029,luiscapeletti,Luis Capeletti,CC0,https://www.inaturalist.org/observations/141163207,https://inaturalist-open-data.s3.amazonaws.com/photos/241787050/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
142134085,c8037b8b-8893-412b-baae-9dea013a6d91,5642038,otter_t,B Teng,CC0,https://www.inaturalist.org/observations/142134085,https://inaturalist-open-data.s3.amazonaws.com/photos/243635130/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
143051477,48670283-9741-45b9-85e5-d14c5716977b,762457,wafflemaster135,Evelyn Peden,CC0,https://www.inaturalist.org/observations/143051477,https://inaturalist-open-data.s3.amazonaws.com/photos/245318895/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
146647692,2dc00e80-8c20-4140-8ce8-e85cebedc5dc,1493425,monkeyjodey,,CC0,https://www.inaturalist.org/observations/146647692,https://inaturalist-open-data.s3.amazonaws.com/photos/252170747/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
146919939,84b6414f-d9fa-48d4-86c2-c5e7875fb705,1493425,monkeyjodey,,CC0,https://www.inaturalist.org/observations/146919939,https://inaturalist-open-data.s3.amazonaws.com/photos/252707857/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
147113781,112ebb95-7d74-47cf-adac-c3de2ff86a84,1440111,brunogiozza,Bruno R. Giozza,CC0,https://www.inaturalist.org/observations/147113781,https://inaturalist-open-data.s3.amazonaws.com/photos/253083669/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
147288612,db284bbf-062d-42af-aa26-f432f0967aac,1493425,monkeyjodey,,CC0,https://www.inaturalist.org/observations/147288612,https://inaturalist-open-data.s3.amazonaws.com/photos/253418303/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
148851089,c2d7f542-14da-4238-abc2-ab0c41002c04,1698881,tiagolubiana,Tiago Lubiana,CC0,https://www.inaturalist.org/observations/148851089,https://inaturalist-open-data.s3.amazonaws.com/photos/256404426/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
149105112,d96bd976-9308-4e63-880c-8c2fded55a39,2549323,gendereuphorbia,"ant, like the bug",CC0,https://www.inaturalist.org/observations/149105112,https://inaturalist-open-data.s3.amazonaws.com/photos/256876798/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
152340246,5a32c794-77c0-435d-a979-1efe4e49c774,3478104,ethologist,Emily Langdon-Lassagne,CC-BY,https://www.inaturalist.org/observations/152340246,https://inaturalist-open-data.s3.amazonaws.com/photos/262971833/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
152635648,022e528a-6e99-47a4-a32b-12136b2c9c94,2507787,fedefg,Fede Ferrer,CC0,https://www.inaturalist.org/observations/152635648,https://inaturalist-open-data.s3.amazonaws.com/photos/263517518/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
152713341,ec320b67-f053-444c-a8b3-ade468d12000,6287070,soetjipto,Soetjipto Verkuijl,CC0,https://www.inaturalist.org/observations/152713341,https://inaturalist-open-data.s3.amazonaws.com/photos/263662562/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
153056946,645e8717-9b10-4b2c-bc04-e8367d036cf8,287185,a_coturnix,Adam Wachtel,CC0,https://www.inaturalist.org/observations/153056946,https://inaturalist-open-data.s3.amazonaws.com/photos/264303482/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
153210677,7fc2ce95-49b3-4890-870b-e12b072797d8,762457,wafflemaster135,Evelyn Peden,CC0,https://www.inaturalist.org/observations/153210677,https://inaturalist-open-data.s3.amazonaws.com/photos/264589706/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
153987679,48a78873-c07e-4659-9312-967057ab88ee,762457,wafflemaster135,Evelyn Peden,CC0,https://www.inaturalist.org/observations/153987679,https://inaturalist-open-data.s3.amazonaws.com/photos/266024570/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
154185296,c03554e6-9694-4737-aba6-e0be9e2dab1c,1347989,lanechaffin,"",CC0,https://www.inaturalist.org/observations/154185296,https://inaturalist-open-data.s3.amazonaws.com/photos/266384612/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
155041297,ae0af6d2-a893-47d4-86bb-05fc2db38f6f,1347989,lanechaffin,"",CC0,https://www.inaturalist.org/observations/155041297,https://inaturalist-open-data.s3.amazonaws.com/photos/267949344/medium.jpg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
155390560,ac210536-cfb0-4108-90af-12e52e9cd8d0,2811028,laurelthrone,laurelthrone,CC0,https://www.inaturalist.org/observations/155390560,https://inaturalist-open-data.s3.amazonaws.com/photos/268600326/medium.jpeg,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
